COD_INE;ID_REL;COD_GEO;COD_PROV;PROVINCIA;NOMBRE_ACTUAL;POBLACION_MUNI;SUPERFICIE;PERIMETRO;COD_INE_CAPITAL;CAPITAL;POBLACION_CAPITAL;HOJA_MTN25;LONGITUD_ETRS89_REGCAN95;LATITUD_ETRS89_REGCAN95;ORIGENCOOR;ALTITUD;ORIGENALTITUD
42216000000;1422169;42905;42;Soria;Vizmanos;31;2430,5478;23048;42216000201;Vizmanos;28;0280-3;-2,407943179;42,02321988;Detección automática;1203;MDT
42217000000;1422175;42910;42;Soria;Vozmediano;29;1664,93;16483;42217000101;Vozmediano;29;0319-4;-1,855910838;41,83715865;Detección automática;894;MDT
42218000000;1422181;42915;42;Soria;Yanguas;105;5428,8507;33788;42218000101;Yanguas;105;0280-2;-2,338669137;42,10127108;Detección automática;989;MDT
42219000000;1422194;42920;42;Soria;Yelo;40;2495,036;20266;42219000101;Yelo;40;0434-4;-2,527125299;41,21030742;Detección automática;1126;MDT
43001000000;1430017;43005;43;Tarragona;Aiguamúrcia;1002;7277,09;57441;43001000701;Santes Creus;145;0446-2;1,358553558;41,32934212;Detección automática;272;MDT
43002000000;1430022;43010;43;Tarragona;Albinyana;2718;1959,54;23314;43002000101;Albinyana;432;0447-3;1,486184747;41,24563253;Detección automática;201;MDT
43003000000;1430038;43015;43;Tarragona;L'Albiol;556;2031,81;25278;43003000101;L'Albiol;15;0445-2;1,089269294;41,25215069;Detección automática;823;MDT
43004000000;1430043;43020;43;Tarragona;Alcanar;10048;4692,78;47848;43004000101;Alcanar;6800;0547-3;0,48192214;40,54286081;Detección automática;60;MDT
43005000000;1430056;43025;43;Tarragona;Alcover;5357;4635,11;48619;43005000101;Alcover;3769;0446-1;1,170245271;41,26306763;Detección automática;238;MDT
43006000000;1430069;43030;43;Tarragona;Aldover;910;1987,76;23788;43006000101;Aldover;602;0497-3;0,499915147;40,87986354;Detección automática;14;MDT
43007000000;1430075;43035;43;Tarragona;L'Aleixar;1026;2611,45;26890;43007000101;L'Aleixar;684;0445-4;1,046111036;41,20172938;Detección automática;265;MDT
43008000000;1430081;43040;43;Tarragona;Alfara de Carles;355;6372,18;50087;43008000101;Alfara de Carles;306;0496-4;0,40031427;40,87290062;Detección automática;328;MDT
43009000000;1430094;43045;43;Tarragona;Alforja;2031;3837,17;40271;43009000101;Alforja;1239;0445-3;0,975389139;41,21054753;Detección automática;368;MDT
43010000000;1430108;43050;43;Tarragona;Alió;499;727,82;15403;43010000101;Alió;443;0446-1;1,306418745;41,29516124;Detección automática;263;MDT
43011000000;1430115;43055;43;Tarragona;Almoster;1383;600,92;14701;43011000101;Almoster;985;0445-4;1,11275959;41,19828728;Detección automática;297;MDT
43012000000;1430120;43060;43;Tarragona;Altafulla;5856;689,23;14224;43012000101;Altafulla;5654;0473-2;1,376853336;41,14232676;Detección automática;37;MDT
43013000000;1430136;43065;43;Tarragona;L'Ametlla de Mar;7436;6709,44;56608;43013000301;L'Ametlla de Mar;4758;0497-4;0,803448689;40,88534569;Investigación;20;Mapa
43014000000;1430141;43070;43;Tarragona;Amposta;23047;13854,77;69508;43014000101;Amposta;21455;0522-3;0,580917683;40,71350693;Detección automática;8;MDT
43015000000;1430154;43075;43;Tarragona;Arbolí;138;2069,14;25784;43015000101;Arbolí;104;0445-3;0,94865821;41,24216761;Detección automática;713;MDT
43016000000;1430167;43080;43;Tarragona;L'Arboç;5701;1429,06;26725;43016000101;L'Arboç;5612;0447-1;1,603733181;41,26782857;Detección automática;165;MDT
43017000000;1430173;43085;43;Tarragona;L'Argentera;139;996,76;14984;43017000101;L'Argentera;131;0472-1;0,909223679;41,13744382;Detección automática;347;MDT
43018000000;1430189;43090;43;Tarragona;Arnes;460;4286,37;38379;43018000101;Arnes;443;0496-3;0,260804488;40,90990601;Detección automática;501;MDT
43019000000;1430192;43095;43;Tarragona;Ascó;1594;7350,8;40559;43019000101;Ascó;1532;0444-3;0,567193621;41,18096708;Detección automática;62;MDT
43020000000;1430206;43100;43;Tarragona;Banyeres del Penedès;3392;1227,04;17447;43020000101;Banyeres del Penedès;1802;0447-1;1,580785375;41,27941447;Investigación;170;Mapa
43021000000;1430213;43105;43;Tarragona;Barberà de la Conca;486;2613,9;27123;43021000101;Barberà de la Conca;434;0418-3;1,227455841;41,41080502;Detección automática;451;MDT
43022000000;1430228;43110;43;Tarragona;Batea;1873;12765,02;58176;43022000101;Batea;1847;0470-1;0,310767136;41,0949279;Detección automática;362;MDT
43023000000;1430234;43115;43;Tarragona;Bellmunt del Priorat;288;888,99;13899;43023000101;Bellmunt del Priorat;286;0471-2;0,76533705;41,16398568;Detección automática;267;MDT
43024000000;1430249;43120;43;Tarragona;Bellvei;2464;823,56;16816;43024000201;Bellvei;1449;0447-3;1,576600967;41,2413387;Detección automática;104;MDT
43025000000;1430252;43125;43;Tarragona;Benifallet;708;6247,04;44853;43025000101;Benifallet;646;0497-1;0,51786379;40,97409386;Detección automática;19;MDT
43026000000;1430265;43130;43;Tarragona;Benissanet;1191;2310,42;34656;43026000101;Benissanet;1040;0471-3;0,63512269;41,0567796;Detección automática;27;MDT
43027000000;1430271;43135;43;Tarragona;La Bisbal de Montsant;214;1404,53;19492;43027000101;La Bisbal de Falset;214;0444-2;0,723177793;41,28038401;Detección automática;371;MDT
43028000000;1430287;43140;43;Tarragona;La Bisbal del Penedès;4270;3235,4;26666;43028000101;La Bisbal del Penedès;1246;0447-1;1,488081089;41,28046605;Detección automática;186;MDT
43029000000;1430290;43145;43;Tarragona;Blancafort;392;1453,71;19417;43029000101;Blancafort;391;0418-1;1,159262711;41,4379242;Detección automática;425;MDT
43030000000;1430304;43150;43;Tarragona;Bonastre;778;2480,49;22338;43030000101;Bonastre;457;0446-4;1,440039181;41,22112561;Detección automática;178;MDT
43031000000;1430311;43155;43;Tarragona;Les Borges del Camp;2313;833,27;14101;43031000101;Les Borges del Camp;1926;0445-4;1,019640282;41,17201022;Detección automática;247;MDT
43032000000;1430326;43160;43;Tarragona;Bot;545;3479,15;27882;43032000101;Bot;528;0470-4;0,384804937;41,00904045;Detección automática;288;MDT
43033000000;1430332;43165;43;Tarragona;Botarell;1156;1195,42;18462;43033000101;Botarell;978;0472-2;0,989050169;41,13616098;Detección automática;192;MDT
43034000000;1430347;43170;43;Tarragona;Bràfim;705;634,78;10622;43034000101;Bràfim;700;0446-2;1,341094095;41,26873954;Detección automática;236;MDT
43035000000;1430350;43175;43;Tarragona;Cabacés;295;3124,7;28894;43035000101;Cabacés;287;0444-4;0,734697088;41,24815985;Detección automática;356;MDT
43036000000;1430363;43180;43;Tarragona;Cabra del Camp;1387;2708,25;27021;43036000101;Cabra del Camp;462;0418-3;1,276818852;41,3953872;Detección automática;493;MDT
43037000000;1430379;43185;43;Tarragona;Calafell;32429;2032,85;23021;43037000201;Calafell;4807;0447-3;1,568709082;41,20099975;Detección automática;46;MDT
43038000000;1430385;43190;43;Tarragona;Cambrils;37068;3522,53;42961;43038000202;Cambrils;19990;0472-4;1,057672871;41,07100981;Detección automática;15;MDT
43039000000;1430398;43195;43;Tarragona;Capafonts;101;1335,55;16714;43039000101;Capafonts;93;0445-2;1,026968284;41,29490197;Detección automática;751;MDT
43040000000;1430402;43200;43;Tarragona;Capçanes;446;2222,86;27626;43040000101;Capçanes;438;0471-2;0,781650913;41,09974672;Detección automática;222;MDT
43041000000;1430419;43205;43;Tarragona;Caseres;250;4277,68;37015;43041000101;Caseres;239;0470-3;0,250532531;41,03860177;Detección automática;322;MDT
43042000000;1430424;43210;43;Tarragona;Castellvell del Camp;3001;517,22;11718;43042000101;Castellvell del Camp;1115;0445-4;1,096879453;41,18086463;Detección automática;222;MDT
43043000000;1430430;43215;43;Tarragona;El Catllar;5387;2634,43;29832;43043000101;El Catllar;736;0446-4;1,32628262;41,17541777;Investigación;52;Investigación
43044000000;1430445;43220;43;Tarragona;La Sénia;5605;10875,57;76166;43044000101;La Sénia;5507;0546-1;0,28521446;40,63332729;Detección automática;359;MDT
43045000000;1430458;43225;43;Tarragona;Colldejou;157;1442,2;23600;43045000101;Colldejou;151;0472-1;0,888317177;41,09986251;Detección automática;433;MDT
43046000000;1430461;43230;43;Tarragona;Conesa;113;2905,2;26476;43046000101;Conesa;110;0390-3;1,291059245;41,51861012;Detección automática;699;MDT
43047000000;1430477;43235;43;Tarragona;Constantí;7155;3110,95;24250;43047000101;Constantí;6925;0473-1;1,213790295;41,15317759;Detección automática;75;MDT
43048000000;1430483;43240;43;Tarragona;Corbera d'Ebre;1024;5306,12;33559;43048000101;Corbera d'Ebre;996;0470-4;0,478135014;41,07773728;Detección automática;291;MDT
43049000000;1430496;43245;43;Tarragona;Cornudella de Montsant;1014;6296,15;44960;43049000301;Cornudella de Montsant;934;0445-1;0,905151528;41,26465942;Detección automática;529;MDT
43050000000;1430509;43250;43;Tarragona;Creixell;4244;1043,58;19462;43050000101;Creixell;1083;0446-4;1,44052535;41,16807462;Investigación;46;MDT
43051000000;1430516;43255;43;Tarragona;Cunit;16304;972,77;19286;43051000101;Cunit;16283;0447-3;1,634712574;41,1981661;Detección automática;11;MDT
43052000000;1430521;43260;43;Tarragona;Xerta;1186;3241,01;30814;43052000101;Xerta;993;0497-3;0,490636855;40,90685027;Detección automática;13;MDT
43053000000;1430537;43265;43;Tarragona;Duesaigües;219;1363,2252;16850;43053000101;Duesaigües;198;0472-1;0,930705202;41,14609218;Detección automática;269;MDT
43054000000;1430542;43270;43;Tarragona;L'Espluga de Francolí;3892;5707,63;35968;43054000201;L'Espluga de Francolí;3779;0417-4;1,104462437;41,39655369;Detección automática;407;MDT
43055000000;1430555;43275;43;Tarragona;Falset;2892;3190,79;32398;43055000101;Falset;2680;0472-1;0,820125322;41,14614378;Detección automática;362;MDT
43056000000;1430568;43280;43;Tarragona;La Fatarella;841;5666,29;50171;43056000201;La Fatarella;832;0470-2;0,473002838;41,16237371;Detección automática;490;MDT
43057000000;1430574;43285;43;Tarragona;La Febró;35;1605,82;18330;43057000101;La Febró;33;0445-2;1,004839114;41,27717222;Detección automática;742;MDT
43058000000;1430580;43290;43;Tarragona;La Figuera;116;1891,52;23935;43058000101;La Figuera;116;0444-4;0,731566789;41,21629261;Detección automática;569;MDT
43059000000;1430593;43295;43;Tarragona;Figuerola del Camp;343;2242,25;19852;43059000101;Figuerola del Camp;298;0418-3;1,264896529;41,37145468;Detección automática;490;MDT
43060000000;1430607;43300;43;Tarragona;Flix;3342;11648,69;79553;43060000301;Flix;2274;0444-3;0,549880974;41,23118121;Detección automática;43;MDT
43061000000;1430614;43305;43;Tarragona;Forès;39;1644,03;19922;43061000101;Forès;39;0418-1;1,235496902;41,49335162;Detección automática;811;MDT
43062000000;1430629;43310;43;Tarragona;Freginals;445;1749,22;19031;43062000101;Freginals;312;0522-3;0,519778178;40,67168388;Detección automática;127;MDT
43063000000;1430635;43315;43;Tarragona;La Galera;731;2739,6;27570;43063000101;La Galera;704;0521-4;0,463748355;40,68159005;Detección automática;110;MDT
43064000000;1430640;43320;43;Tarragona;Gandesa;3151;7111,77;44327;43064000101;Gandesa;3099;0470-4;0,438996979;41,05201846;Detección automática;370;MDT
43065000000;1430653;43325;43;Tarragona;Garcia;555;5224,05;40756;43065000101;Garcia;493;0471-2;0,648886318;41,13667722;Detección automática;36;MDT
43066000000;1430666;43330;43;Tarragona;Els Garidells;211;300,84;7591;43066000101;Els Garidells;153;0446-3;1,2473957;41,2073128;Detección automática;125;MDT
43067000000;1430672;43335;43;Tarragona;Ginestar;799;1561,1;20156;43067000101;Ginestar;663;0471-3;0,634406415;41,04226742;Detección automática;23;MDT
43068000000;1430688;43340;43;Tarragona;Godall;600;3386,81;35072;43068000101;Godall;572;0546-2;0,468425607;40,65556805;Detección automática;167;MDT
43069000000;1430691;43345;43;Tarragona;Gratallops;227;1348,74;24963;43069000101;Gratallops;217;0444-4;0,776996553;41,19336798;Detección automática;325;MDT
43070000000;1430705;43350;43;Tarragona;Els Guiamets;253;1188,97;18689;43070000101;Els Guiamets;249;0471-2;0,752148348;41,10195984;Detección automática;223;MDT
43071000000;1430712;43355;43;Tarragona;Horta de Sant Joan;1156;11895,69;61264;43071000101;Horta de Sant Joan;1080;0496-2;0,316856269;40,95381907;Detección automática;544;MDT
43072000000;1430727;43360;43;Tarragona;El Lloar;100;666,59;18884;43072000101;El Lloar;100;0444-4;0,751011737;41,1858425;Detección automática;220;MDT
43073000000;1430733;43365;43;Tarragona;Llorac;105;2314,51;31036;43073000101;Llorac;34;0390-3;1,307595567;41,55666808;Detección automática;642;MDT
43074000000;1430748;43370;43;Tarragona;Llorenç del Penedès;2426;467,98;10713;43074000102;Llorenç del Penedès;2107;0447-1;1,55155421;41,28180814;Investigación;161;Mapa
43075000000;1430751;43375;43;Tarragona;Margalef;110;3472,24;28426;43075000101;Margalef;110;0444-2;0,753746383;41,28444964;Detección automática;375;MDT
43076000000;1430764;43380;43;Tarragona;Marçà;624;1612,04;20731;43076000201;Marçà;540;0471-2;0,803126979;41,12669356;Detección automática;299;MDT
43077000000;1430770;43385;43;Tarragona;Mas de Barberans;535;7919,64;42218;43077000101;Mas de Barberans;493;0521-4;0,373912159;40,73575135;Detección automática;348;MDT
43078000000;1430786;43390;43;Tarragona;Masdenverge;1145;1463,79;20926;43078000101;Masdenverge;943;0522-3;0,531037541;40,71550498;Detección automática;51;MDT
43079000000;1430799;43395;43;Tarragona;Masllorenç;568;652,86;13126;43079000201;Masllorenç;440;0446-2;1,413065393;41,26883765;Detección automática;297;MDT
43080000000;1430803;43400;43;Tarragona;la Masó;308;346,21;8074;43080000101;la Masó;245;0446-3;1,22201312;41,23454806;Investigación;115;MDT
43081000000;1430810;43405;43;Tarragona;Maspujols;917;359,83;9510;43081000101;Maspujols;655;0445-4;1,045775898;41,18188494;Detección automática;203;MDT
43082000000;1430825;43410;43;Tarragona;El Masroig;477;1553,36;19445;43082000101;El Masroig;468;0471-2;0,731135827;41,12557017;Detección automática;176;MDT
43083000000;1430831;43415;43;Tarragona;El Milà;194;416,59;9408;43083000101;El Milà;147;0446-3;1,206515424;41,2485518;Detección automática;166;MDT
43084000000;1430846;43420;43;Tarragona;Miravet;701;3270,22;31526;43084000101;Miravet;617;0471-3;0,597706337;41,03797487;Detección automática;20;MDT
43085000000;1430859;43425;43;Tarragona;El Molar;301;2275,2;26570;43085000101;El Molar;298;0471-2;0,706120349;41,16330471;Detección automática;221;MDT
43086000000;1430862;43430;43;Tarragona;Montblanc;7568;9134,55;63443;43086000301;Montblanc;6944;0418-3;1,161330266;41,37672287;Detección automática;341;MDT
43088000000;1430884;43435;43;Tarragona;Montbrió del Camp;3167;1053,32;16287;43088000101;Montbrió del Camp;2959;0472-2;1,003389883;41,12083488;Detección automática;133;MDT
43089000000;1430897;43440;43;Tarragona;Montferri;509;1935,97;23471;43089000101;Montferri;179;0446-2;1,365265221;41,26543743;Detección automática;226;MDT
43090000000;1430901;43445;43;Tarragona;el Montmell;1945;7259,46;46805;43090000301;la Joncosa del Montmell;115;0446-2;1,45354525;41,31557264;Investigación;423;MDT
43091000000;1430918;43450;43;Tarragona;Mont-ral;176;3450,36;34541;43091000601;Mont-ral;84;0445-2;1,097013978;41,28690256;Detección automática;857;MDT
43092000000;1430923;43455;43;Tarragona;Mont-roig del Camp;14652;6334,47;43958;43092000201;Mont-roig del Camp;3065;0472-1;0,958629593;41,08284418;Detección automática;104;MDT
43093000000;1430939;43460;43;Tarragona;Móra d'Ebre;5841;4535,55;34363;43093000101;Móra d'Ebre;5570;0471-1;0,64173772;41,09329379;Detección automática;28;MDT
43094000000;1430944;43465;43;Tarragona;Móra la Nova;3365;1563,31;19762;43094000101;Móra la Nova;3202;0471-2;0,650942155;41,10026113;Detección automática;33;MDT
43095000000;1430957;43470;43;Tarragona;El Morell;3811;597,38;17758;43095000101;El Morell;3802;0446-3;1,208594328;41,19215504;Detección automática;103;MDT
43096000000;1430960;43475;43;Tarragona;La Morera de Montsant;154;5333,13;50358;43096000101;La Morera de Montsant;94;0445-1;0,841870227;41,26484812;Detección automática;743;MDT
43097000000;1430976;43480;43;Tarragona;La Nou de Gaià;602;430,35;10307;43097000101;La Nou de Gaià;593;0446-4;1,373228414;41,18301741;Detección automática;89;MDT
43098000000;1430982;43485;43;Tarragona;Nulles;556;1065,05;17659;43098000301;Nulles;513;0446-3;1,295275292;41,24951644;Detección automática;231;MDT
43099000000;1430995;43490;43;Tarragona;La Palma d'Ebre;331;3807,12;31151;43099000101;La Palma d'Ebre;315;0444-2;0,665724982;41,28290079;Detección automática;336;MDT
43100000000;1431009;43495;43;Tarragona;Els Pallaresos;5043;502,86;14322;43100000501;Els Pallaresos;1387;0446-3;1,272583538;41,17396111;Detección automática;117;MDT
43101000000;1431016;43500;43;Tarragona;Passanant i Belltall;149;2770,49;27562;43101000401;Passanant;66;0390-3;1,197071528;41,53188876;Detección automática;713;MDT
43102000000;1431021;43505;43;Tarragona;Paüls;554;4375,38;32910;43102000101;Paüls;534;0496-2;0,400170819;40,92246119;Detección automática;352;MDT
43103000000;1431037;43510;43;Tarragona;Perafort;1353;964,18;21462;43103000101;Perafort;1070;0446-3;1,255220731;41,19013121;Detección automática;124;MDT
43104000000;1431042;43515;43;Tarragona;El Perelló;3005;10065,74;63767;43104000202;El Perelló;2415;0497-4;0,712378348;40,87518161;Detección automática;147;MDT
43105000000;1431055;43520;43;Tarragona;Les Piles;228;2258,1;24162;43105000301;Les Piles;143;0390-4;1,342431768;41,50381947;Detección automática;671;MDT
43106000000;1431068;43525;43;Tarragona;El Pinell de Brai;948;5728,87;36148;43106000101;El Pinell de Brai;914;0471-3;0,515711952;41,0177778;Detección automática;173;MDT
43107000000;1431074;43530;43;Tarragona;Pira;512;857,72;14770;43107000101;Pira;511;0418-1;1,202320023;41,42397578;Detección automática;389;MDT
43108000000;1431080;43535;43;Tarragona;El Pla de Santa Maria;2412;3509,44;30040;43108000101;El Pla de Santa Maria;1960;0418-3;1,288746299;41,36537546;Detección automática;386;MDT
43109000000;1431093;43540;43;Tarragona;La Pobla de Mafumet;4187;608,72;15586;43109000101;La Pobla de Mafumet;4136;0446-3;1,209217935;41,1877063;Detección automática;99;MDT
43110000000;1431107;43545;43;Tarragona;La Pobla de Massaluca;344;4310,33;43404;43110000101;La Pobla de Massaluca;320;0443-4;0,353585579;41,1803034;Detección automática;364;MDT
43111000000;1431114;43550;43;Tarragona;La Pobla de Montornès;3470;1239,68;17553;43111000101;La Pobla de Montornès;750;0446-4;1,414570897;41,17882707;Detección automática;66;MDT
43112000000;1431129;43555;43;Tarragona;Poboleda;345;1379,04;17291;43112000101;Poboleda;337;0445-3;0,845197476;41,23262274;Detección automática;327;MDT
43113000000;1431135;43560;43;Tarragona;El Pont d'Armentera;507;2161,49;31104;43113000102;El Pont d'Armentera;427;0418-4;1,362923368;41,38376474;Detección automática;346;MDT
43114000000;1431140;43565;43;Tarragona;Porrera;407;2861,77;31913;43114000101;Porrera;403;0445-3;0,856210213;41,18876226;Detección automática;312;MDT
43115000000;1431153;43570;43;Tarragona;Pradell de la Teixeta;182;2194,92;24930;43115000201;Pradell de la Teixeta;162;0472-1;0,875514331;41,15627459;Detección automática;462;MDT
43116000000;1431166;43575;43;Tarragona;Prades;644;3254,53;34448;43116000101;Prades;622;0445-2;0,988206283;41,30982338;Detección automática;949;MDT
43117000000;1431172;43580;43;Tarragona;Prat de Comte;180;2642,42;25047;43117000101;Prat de Comte;180;0496-2;0,405063633;40,98373357;Detección automática;361;MDT
43118000000;1431188;43585;43;Tarragona;Pratdip;784;3572,63;32408;43118000201;Pratdip;368;0472-3;0,871623341;41,05153429;Detección automática;231;MDT
43119000000;1431191;43590;43;Tarragona;Puigpelat;1225;955,41;14618;43119000101;Puigpelat;598;0446-1;1,296983965;41,27979297;Detección automática;252;MDT
43120000000;1431205;43595;43;Tarragona;Querol;614;7214,53;56028;43120000301;Querol;42;0418-2;1,397228308;41,42268913;Detección automática;545;MDT
43121000000;1431212;43600;43;Tarragona;Rasquera;788;5090,3;35747;43121000101;Rasquera;707;0471-3;0,597191045;41,001321;Detección automática;177;MDT
43122000000;1431227;43605;43;Tarragona;Renau;165;831,47;15399;43122000101;Renau;149;0446-3;1,311588361;41,22439552;Detección automática;169;MDT
43123000000;1431233;43610;43;Tarragona;Reus;111911;5291,35;54875;43123000601;Reus;107129;0472-2;1,108826312;41,15544928;Detección automática;119;MDT
43124000000;1431248;43615;43;Tarragona;La Riba;574;801,69;13330;43124000101;La Riba;527;0446-1;1,177895584;41,31837409;Detección automática;255;MDT
43125000000;1431251;43620;43;Tarragona;Riba-roja d'Ebre;1127;9928,41;56424;43125000101;Riba-roja d'Ebre;1037;0444-1;0,487747516;41,25094036;Detección automática;83;MDT
43126000000;1431264;43625;43;Tarragona;La Riera de Gaià;1831;876,82;12328;43126000201;La Riera de Gaià;1238;0473-2;1,361684436;41,16495908;Detección automática;29;MDT
43127000000;1431270;43630;43;Tarragona;Riudecanyes;1379;1705,22;24876;43127000101;Riudecanyes;793;0472-1;0,960931514;41,13004207;Detección automática;195;MDT
43128000000;1431286;43635;43;Tarragona;Riudecols;1280;1949,53;21449;43128000202;Riudecols;848;0445-3;0,976340307;41,16891072;Detección automática;300;MDT
43129000000;1431299;43640;43;Tarragona;Riudoms;6927;3237,87;26226;43129000101;Riudoms;5713;0472-2;1,050837547;41,13772817;Detección automática;119;MDT
43130000000;1431303;43645;43;Tarragona;Rocafort de Queralt;246;844,06;13604;43130000101;Rocafort de Queralt;246;0418-1;1,280741071;41,477445;Detección automática;561;MDT
43131000000;1431310;43650;43;Tarragona;Roda de Berà;8240;1646,26;21236;43131000102;Roda de Berà;3361;0446-4;1,45688216;41,18602861;Detección automática;58;MDT
43132000000;1431325;43655;43;Tarragona;Rodonyà;518;837,48;14834;43132000101;Rodonyà;398;0446-2;1,399151091;41,27998952;Detección automática;314;MDT
43133000000;1431331;43660;43;Tarragona;Roquetes;8606;13723,9;66173;43133000202;Roquetes;5310;0522-1;0,503040318;40,81844765;Detección automática;9;MDT
43134000000;1431346;43665;43;Tarragona;El Rourell;385;231,63;7248;43134000101;El Rourell;385;0446-3;1,217778019;41,22494723;Detección automática;116;MDT
43135000000;1431359;43670;43;Tarragona;Salomó;525;1238,54;21373;43135000101;Salomó;499;0446-4;1,374802927;41,22897476;Detección automática;163;MDT
43136000000;1431362;43675;43;Tarragona;La Ràpita;16230;5297,82;100445;43136000201;La Ràpita;16098;0547-1;0,592405252;40,62029937;Detección automática;9;MDT
43137000000;1431378;43680;43;Tarragona;Sant Jaume dels Domenys;2819;2452,8;27650;43137000601;Sant Jaume dels Domenys;692;0447-1;1,55888267;41,29911672;Detección automática;209;MDT
43138000000;1431384;43685;43;Tarragona;Santa Bàrbara;3866;2821,11;27597;43138000101;Santa Bàrbara;3699;0522-3;0,492825326;40,7143501;Detección automática;77;MDT
43139000000;1431397;43690;43;Tarragona;Santa Coloma de Queralt;2832;3406,46;42308;43139000401;Santa Coloma de Queralt;2767;0390-4;1,383541608;41,53236775;Detección automática;676;MDT
43140000000;1431401;43695;43;Tarragona;Santa Oliva;3711;945,6538;19549;43140000301;Santa Oliva;788;0447-1;1,550921868;41,25320995;Detección automática;97;MDT
43141000000;1431418;43700;43;Tarragona;Pontils;123;6746,06;41869;43141000101;Pontils;31;0418-2;1,387917228;41,47732184;Detección automática;548;MDT
43142000000;1431423;43705;43;Tarragona;Sarral;1647;5225,94;37833;43142000201;Sarral;1589;0418-1;1,248865592;41,44425827;Detección automática;464;MDT
43143000000;1431439;43710;43;Tarragona;Savallà del Comtat;49;1463,62;20163;43143000201;Savallà del Comtat;31;0390-3;1,299592292;41,54310686;Detección automática;816;MDT
43144000000;1431444;43715;43;Tarragona;La Secuita;1848;1780,86;25382;43144000401;La Secuita;1210;0446-3;1,279347632;41,20324051;Detección automática;162;MDT
43145000000;1431457;43720;43;Tarragona;La Selva del Camp;5751;3534,21;32510;43145000301;La Selva del Camp;5073;0445-4;1,136908291;41,21512631;Detección automática;235;MDT
43146000000;1431460;43725;43;Tarragona;Senan;47;1187,95;18239;43146000101;Senan;44;0417-2;1,088249857;41,46997007;Detección automática;655;MDT
43147000000;1431476;43730;43;Tarragona;Solivella;639;2136,75;19592;43147000101;Solivella;635;0418-1;1,177816675;41,45597345;Detección automática;489;MDT
43148000000;1431482;43001;43;Tarragona;Tarragona;143260;5883,8;75966;43148001301;Tarragona;69387;0473-1;1,254161558;41,11745293;Detección automática;50;MDT
43149000000;1431495;43735;43;Tarragona;Tivenys;952;5359,65;38777;43149000101;Tivenys;786;0497-3;0,511678303;40,9069849;Detección automática;19;MDT
43150000000;1431508;43740;43;Tarragona;Tivissa;1657;20994,68;97421;43150000301;Tivissa;1163;0471-4;0,73259696;41,0426031;Detección automática;312;MDT
43151000000;1431515;43745;43;Tarragona;La Torre de Fontaubella;120;716,41;13518;43151000101;La Torre de Fontaubella;120;0472-1;0,864170883;41,12439499;Detección automática;371;MDT
43152000000;1431520;43750;43;Tarragona;La Torre de l'Espanyol;642;2792,21;24879;43152000101;La Torre de l'Espanyol;627;0444-3;0,624844563;41,19135989;Detección automática;154;MDT
43153000000;1431536;43755;43;Tarragona;Torredembarra;18190;876,35;17093;43153000401;Torredembarra;16405;0473-2;1,396030969;41,14607366;Detección automática;22;MDT
43154000000;1431541;43760;43;Tarragona;Torroja del Priorat;128;1317,08;19429;43154000101;Torroja del Priorat;128;0444-4;0,810157783;41,21387233;Detección automática;337;MDT
43155000000;1431554;43765;43;Tarragona;Tortosa;36258;21913,05;133145;43155001601;Tortosa;25799;0522-1;0,521016574;40,81090147;Detección automática;9;MDT
43156000000;1431567;43770;43;Tarragona;Ulldecona;6814;12676,01;68583;43156000301;Ulldecona;5792;0546-2;0,448618268;40,59813915;Detección automática;134;MDT
43157000000;1431573;43775;43;Tarragona;Ulldemolins;390;3806,29;32098;43157000101;Ulldemolins;384;0445-1;0,876289086;41,32268954;Detección automática;650;MDT
43158000000;1431589;43780;43;Tarragona;Vallclara;91;1344,85;17484;43158000101;Vallclara;89;0417-4;0,981697793;41,37705763;Detección automática;622;MDT
43159000000;1431592;43785;43;Tarragona;Vallfogona de Riucorb;97;1093,71;13862;43159000101;Vallfogona de Riucorb;78;0390-3;1,236168447;41,56271379;Detección automática;578;MDT
43160000000;1431606;43790;43;Tarragona;Vallmoll;1997;1664,15;22572;43160000101;Vallmoll;1142;0446-3;1,248895108;41,24262108;Detección automática;161;MDT
43161000000;1431613;43795;43;Tarragona;Valls;25540;5563,06;41400;43161000401;Valls;22998;0446-1;1,247648332;41,28437359;Detección automática;215;MDT
43162000000;1431628;43800;43;Tarragona;Vandellòs i l'Hospitalet de l'Infant;7151;10279,21;53027;43162000401;Vandellòs;794;0472-3;0,831566998;41,01996293;Investigación;275;Mapa
43163000000;1431634;43805;43;Tarragona;El Vendrell;41195;3690,63;28352;43163000601;El Vendrell;30565;0447-3;1,534844121;41,22002643;Detección automática;49;MDT
43164000000;1431649;43810;43;Tarragona;Vespella de Gaià;502;1805,62;19840;43164000101;Vespella de Gaià;52;0446-4;1,362385516;41,19527279;Detección automática;92;MDT
43165000000;1431652;43815;43;Tarragona;Vilabella;731;1813,18;29532;43165000101;Vilabella;717;0446-4;1,32981996;41,24677045;Detección automática;255;MDT
43166000000;1431665;43820;43;Tarragona;Vilallonga del Camp;2494;912,77;20060;43166000101;Vilallonga del Camp;2420;0446-3;1,205914073;41,21139131;Detección automática;123;MDT
43167000000;1431671;43825;43;Tarragona;Vilanova d'Escornalbou;615;1726,39;24453;43167000201;Vilanova d'Escornalbou;462;0472-1;0,936631631;41,11296827;Detección automática;232;MDT
